Sample_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-E2-A150-01	3	11683752	43230192	19031	-0.2589
TCGA-E2-A150-01	3	43230679	43262233	33	-1.8695
TCGA-E2-A150-01	3	43264472	47534078	2288	-0.2549
TCGA-E2-A150-01	3	47537348	51463707	1567	-0.6693
TCGA-E2-A150-01	3	51466575	78385376	16773	-0.2602
TCGA-E2-A150-01	3	78385693	85441637	3620	-0.4013
TCGA-E2-A150-01	3	85589241	86616508	573	0.1824
TCGA-E2-A150-01	3	86617990	88911723	1089	0.2783
TCGA-E2-A150-01	3	88913591	89715804	484	0.2236
TCGA-E2-A150-01	3	89718902	95248521	792	-0.2916
TCGA-E2-A150-01	3	95251783	105655858	5669	0.2703
TCGA-E2-A150-01	3	105657108	105822428	80	-0.2298
TCGA-E2-A150-01	3	105823591	119563797	8150	0.2607
TCGA-E2-A150-01	3	119567126	143027966	13172	-0.2513
TCGA-E2-A150-01	3	143029181	147835798	2155	0.3556
TCGA-E2-A150-01	3	147837125	148788933	555	-0.0416
TCGA-E2-A150-01	3	148791507	159249300	5904	0.3621
TCGA-E2-A150-01	3	159250310	165580788	2975	0.6639
TCGA-E2-A150-01	3	165591080	165760763	115	-0.0723
TCGA-E2-A150-01	3	165768357	166197739	45	1.0582
TCGA-E2-A150-01	3	166198970	166638468	246	0.6937
TCGA-E2-A150-01	3	166639150	168942258	1156	1.1186
TCGA-E2-A150-01	3	168942757	175307478	3591	0.7068
TCGA-E2-A150-01	3	175310014	176041258	61	-0.0177
TCGA-E2-A150-01	3	176041982	176245258	89	0.157
TCGA-E2-A150-01	3	176251332	179158602	1489	0.7032
TCGA-E2-A150-01	3	179158689	179250872	184	0.5427
TCGA-E2-A150-01	3	179255237	179570314	160	0.7112
TCGA-E2-A150-01	3	179570374	179577947	15	0.3567
TCGA-E2-A150-01	3	179582111	179774608	124	0.6609
TCGA-E2-A150-01	3	179776954	179929577	95	1.1595
TCGA-E2-A150-01	3	179930168	180235430	180	0.6954
TCGA-E2-A150-01	3	180238641	180268384	24	1.3211
TCGA-E2-A150-01	3	180274680	180907912	288	0.9497
TCGA-E2-A150-01	3	180909453	180920837	5	0.2906
TCGA-E2-A150-01	3	180920860	197812401	8807	0.0718
TCGA-E2-A150-01	4	1059384	21071380	12394	-0.4203
TCGA-E2-A150-01	4	21071563	22630194	1132	0.0437
TCGA-E2-A150-01	4	22636404	25151747	1661	-0.754
TCGA-E2-A150-01	4	25152786	26957795	1078	0.0576
TCGA-E2-A150-01	4	26958155	31048869	2595	-0.7434
TCGA-E2-A150-01	4	31051387	45031510	7930	0.0472
TCGA-E2-A150-01	4	45031555	54481386	3253	-0.0359
TCGA-E2-A150-01	4	54481685	54855915	422	0.0558
TCGA-E2-A150-01	4	54858551	54942252	64	-0.1349
TCGA-E2-A150-01	4	54942494	55011069	51	0.0256
TCGA-E2-A150-01	4	55011156	55511731	271	-0.1012
TCGA-E2-A150-01	4	55512155	56594970	591	-0.2409
TCGA-E2-A150-01	4	56595611	56597827	3	0.7127
TCGA-E2-A150-01	4	56598216	61457683	2902	-0.2724
TCGA-E2-A150-01	4	61464125	65442115	1996	-0.1832
TCGA-E2-A150-01	4	65442491	67962331	1520	-0.2578
TCGA-E2-A150-01	4	67963921	70305863	646	-0.1908
TCGA-E2-A150-01	4	70311746	72454254	1089	-0.1111
TCGA-E2-A150-01	4	72454798	89900185	10633	-0.1944
TCGA-E2-A150-01	4	89901520	90450842	253	0.1203
TCGA-E2-A150-01	4	90457621	91604044	622	-0.2109
TCGA-E2-A150-01	4	91604883	91622591	16	-0.3322
TCGA-E2-A150-01	4	91630192	91702278	44	-0.7696
TCGA-E2-A150-01	4	91702724	92052743	147	-0.2677
TCGA-E2-A150-01	4	92053381	92598571	240	-0.5002
TCGA-E2-A150-01	4	92598910	92658462	27	-0.0646
TCGA-E2-A150-01	4	92685612	98690063	3327	-0.192
TCGA-E2-A150-01	4	98696948	102241305	2056	-0.1396
TCGA-E2-A150-01	4	102253039	102824527	334	0.1826
TCGA-E2-A150-01	4	102832106	102886167	22	-0.2769
TCGA-E2-A150-01	4	102889394	104042331	601	0.1774
TCGA-E2-A150-01	4	104042452	105592460	859	0.2448
TCGA-E2-A150-01	4	105592888	105765489	87	0.1074
TCGA-E2-A150-01	4	105778548	109109254	1898	-0.2841
TCGA-E2-A150-01	4	109109575	109821687	351	0.0559
TCGA-E2-A150-01	4	109822577	109851911	24	0.2921
TCGA-E2-A150-01	4	109852277	138300102	15266	-0.3023
TCGA-E2-A150-01	4	138302213	157961471	11360	-0.2788
TCGA-E2-A150-01	4	157962053	157962144	2	1.1707
TCGA-E2-A150-01	4	157962922	159361536	759	-0.2696
TCGA-E2-A150-01	4	159361566	181193061	11763	-0.3227
TCGA-E2-A150-01	4	181197356	181255905	46	-1.0783
TCGA-E2-A150-01	4	181262762	183599555	1260	-0.3272
TCGA-E2-A150-01	4	183599775	186574455	1158	-0.1718
TCGA-E2-A150-01	4	186576950	186737465	113	0.2911
TCGA-E2-A150-01	4	186739596	187218258	264	0.6393
TCGA-E2-A150-01	4	187228885	187288660	42	1.2143
TCGA-E2-A150-01	4	187289206	187444241	89	1.0605
TCGA-E2-A150-01	4	187445746	187475067	18	1.2595
TCGA-E2-A150-01	4	187477509	187842528	223	0.9821
TCGA-E2-A150-01	5	914118	2582158	712	0.0413
TCGA-E2-A150-01	5	2582241	3624750	926	0.3852
TCGA-E2-A150-01	5	3625194	4211769	478	0.7522
TCGA-E2-A150-01	5	4213247	9829143	4416	0.0344
TCGA-E2-A150-01	5	9831200	11007270	697	0.1164
TCGA-E2-A150-01	5	11007557	14354718	2114	0.0459
TCGA-E2-A150-01	5	14355853	15331173	626	0.3242
TCGA-E2-A150-01	5	15331195	15333229	10	-0.1675
TCGA-E2-A150-01	5	15333744	16589882	409	0.3373
TCGA-E2-A150-01	5	16590984	19076508	1252	0.0439
TCGA-E2-A150-01	5	19085304	30620455	6009	-0.0106
TCGA-E2-A150-01	5	30620800	41072706	6418	0.0339
TCGA-E2-A150-01	5	41073249	41149182	36	-0.3903
TCGA-E2-A150-01	5	41151078	44003314	1461	0.0218
TCGA-E2-A150-01	5	44004306	44081687	35	0.4768
TCGA-E2-A150-01	5	44088054	50837510	550	0.0017
TCGA-E2-A150-01	5	50837542	54458514	2205	0.2379
TCGA-E2-A150-01	5	54462304	59053062	3040	-0.4074
TCGA-E2-A150-01	5	59053085	59251881	172	-1.5846
TCGA-E2-A150-01	5	59252129	60143443	553	-0.4029
TCGA-E2-A150-01	5	60151156	60219861	35	-1.3184
TCGA-E2-A150-01	5	60223241	180934240	68951	-0.428
TCGA-E2-A150-01	6	1011760	24436880	16628	-0.3113
TCGA-E2-A150-01	6	24439300	24440123	3	-1.7305
TCGA-E2-A150-01	6	24440614	25444744	712	-0.3202
TCGA-E2-A150-01	6	25446080	26198688	301	0.0127
TCGA-E2-A150-01	6	26200290	27039334	273	-0.3231
TCGA-E2-A150-01	6	27043967	31208825	1463	0.4222
TCGA-E2-A150-01	6	31210138	38161328	2900	0.2209
TCGA-E2-A150-01	6	38162539	38466260	224	-0.3297
TCGA-E2-A150-01	6	38472720	38724661	183	-0.0146
TCGA-E2-A150-01	6	38725585	38751942	22	0.505
TCGA-E2-A150-01	6	38752043	38964880	193	0.635
TCGA-E2-A150-01	6	38971948	39057063	68	0.8437
TCGA-E2-A150-01	6	39058927	40018009	692	0.457
TCGA-E2-A150-01	6	40023298	40381627	282	1.0638
TCGA-E2-A150-01	6	40382660	41005660	532	1.2801
TCGA-E2-A150-01	6	41006280	41285947	177	1.488
TCGA-E2-A150-01	6	41286333	45076843	2084	1.7255
TCGA-E2-A150-01	6	45094065	49410896	2542	1.3896
TCGA-E2-A150-01	6	49410955	50168270	425	1.323
TCGA-E2-A150-01	6	50176068	50538471	202	1.0564
TCGA-E2-A150-01	6	50545556	53427215	1852	1.2809
TCGA-E2-A150-01	6	53429755	54028890	449	1.4944
TCGA-E2-A150-01	6	54030134	54894216	574	1.927
TCGA-E2-A150-01	6	54896558	55656011	454	2.1458
TCGA-E2-A150-01	6	55656790	63247457	1690	0.2851
TCGA-E2-A150-01	6	63248692	63283523	26	-0.3571
TCGA-E2-A150-01	6	63284915	101249712	21036	0.2906
TCGA-E2-A150-01	6	101249998	101399330	110	-0.3422
TCGA-E2-A150-01	6	101402713	153752771	31750	0.2948
TCGA-E2-A150-01	6	153752944	154229015	356	0.6576
TCGA-E2-A150-01	6	154229753	161938861	5082	0.2998
TCGA-E2-A150-01	6	161940859	162214013	87	-0.2941
TCGA-E2-A150-01	6	162215423	170596889	3836	0.2914
TCGA-E2-A150-01	7	664936	4679257	1569	0.0779
TCGA-E2-A150-01	7	4684691	4735418	25	-0.3188
TCGA-E2-A150-01	7	4736352	12962573	4016	0.0502
TCGA-E2-A150-01	7	12962782	29599215	10523	0.0133
TCGA-E2-A150-01	7	29604049	30162047	298	0.0513
TCGA-E2-A150-01	7	30163806	30746448	349	0.3899
TCGA-E2-A150-01	7	30746835	31573226	589	0.6714
TCGA-E2-A150-01	7	31574691	31686851	75	0.4045
TCGA-E2-A150-01	7	31690280	32959989	862	0.0278
TCGA-E2-A150-01	7	32962807	32988301	8	0.8916
TCGA-E2-A150-01	7	32988807	51211460	11711	0.0238
TCGA-E2-A150-01	7	51214984	51285721	50	0.3357
TCGA-E2-A150-01	7	51286589	51412960	63	0.0414
TCGA-E2-A150-01	7	51414185	51421481	5	0.9325
TCGA-E2-A150-01	7	51422272	53537178	1493	0.0258
TCGA-E2-A150-01	7	53539712	53668103	111	3.1405
TCGA-E2-A150-01	7	53668157	53797988	90	3.531
TCGA-E2-A150-01	7	53798331	54201918	236	3.0663
TCGA-E2-A150-01	7	54202662	54462917	144	3.3744
TCGA-E2-A150-01	7	54463319	54837657	275	3.0803
TCGA-E2-A150-01	7	54837981	55110544	276	3.3947
TCGA-E2-A150-01	7	55114152	56072925	553	3.1258
TCGA-E2-A150-01	7	56075062	57185111	276	1.7593
TCGA-E2-A150-01	7	57854817	67127461	897	0.2207
TCGA-E2-A150-01	7	67127773	74578749	3659	0.0643
TCGA-E2-A150-01	7	74581513	82122948	3716	0.2104
TCGA-E2-A150-01	7	82126140	84026083	1222	0.2782
TCGA-E2-A150-01	7	84027034	108532679	12095	0.0698
TCGA-E2-A150-01	7	108535897	108536531	2	-1.2362
TCGA-E2-A150-01	7	108539074	144169439	19169	0.0688
TCGA-E2-A150-01	7	144407069	144863941	324	0.5386
TCGA-E2-A150-01	7	144869203	154665038	4922	0.0594
TCGA-E2-A150-01	7	154666331	154731966	62	0.4496
TCGA-E2-A150-01	7	154732611	158592540	2310	0.0781
TCGA-E2-A150-01	8	667625	1265166	173	-0.2681
TCGA-E2-A150-01	8	1265445	1268596	3	-1.4722
TCGA-E2-A150-01	8	1270024	2166022	610	-0.2802
TCGA-E2-A150-01	8	2849664	3406900	502	0.0398
TCGA-E2-A150-01	8	3415019	3663401	267	-0.3309
TCGA-E2-A150-01	8	3686232	4089563	242	-1.7584
TCGA-E2-A150-01	8	4094225	4123120	54	-0.3445
TCGA-E2-A150-01	8	4220531	4231610	25	-1.4946
TCGA-E2-A150-01	8	4231716	8932549	1840	-0.2953
TCGA-E2-A150-01	8	8933162	8933998	3	-1.8177
TCGA-E2-A150-01	8	8936144	21645692	8582	-0.2757
TCGA-E2-A150-01	8	21646988	21670979	13	-0.8498
TCGA-E2-A150-01	8	21674937	23369274	804	-0.248
TCGA-E2-A150-01	8	23369718	23371829	2	-1.9373
TCGA-E2-A150-01	8	23371945	43080575	11981	-0.2684
TCGA-E2-A150-01	8	46547532	50459305	1826	0.838
TCGA-E2-A150-01	8	50461980	52107691	981	0.7434
TCGA-E2-A150-01	8	52109019	53541260	812	0.6351
TCGA-E2-A150-01	8	53542041	56259673	1592	0.5861
TCGA-E2-A150-01	8	56260770	56264349	2	-0.5177
TCGA-E2-A150-01	8	56267969	57566485	807	0.5967
TCGA-E2-A150-01	8	57567212	59234757	1172	0.4721
TCGA-E2-A150-01	8	59240515	59367584	84	-0.4096
TCGA-E2-A150-01	8	59369428	65018081	3309	0.4563
TCGA-E2-A150-01	8	65019069	65054487	20	0.6966
TCGA-E2-A150-01	8	65057855	69294368	2357	0.5451
TCGA-E2-A150-01	8	69295362	69296082	7	-0.341
TCGA-E2-A150-01	8	69299337	70040504	503	0.5337
TCGA-E2-A150-01	8	70041692	70042441	4	-0.1847
TCGA-E2-A150-01	8	70042470	72089427	1234	0.5523
TCGA-E2-A150-01	8	72089652	73337358	852	0.4566
TCGA-E2-A150-01	8	73340005	74532015	757	0.5691
TCGA-E2-A150-01	8	74534489	75421494	468	0.7048
TCGA-E2-A150-01	8	75424608	81443186	3327	0.4451
TCGA-E2-A150-01	8	81447793	92781837	6070	0.4021
TCGA-E2-A150-01	8	92781850	95407328	1586	0.4316
TCGA-E2-A150-01	8	95411024	95411885	5	-0.2532
TCGA-E2-A150-01	8	95413592	98580396	2050	0.4321
TCGA-E2-A150-01	8	98583571	98694219	35	-0.3571
TCGA-E2-A150-01	8	98707262	107720798	4939	0.4387
TCGA-E2-A150-01	8	107724591	114690386	3604	0.4753
TCGA-E2-A150-01	8	114690450	115972522	693	0.5653
TCGA-E2-A150-01	8	115976883	116013079	19	0.4047
TCGA-E2-A150-01	8	116013769	116172309	83	0.616
TCGA-E2-A150-01	8	116173722	117625364	940	0.7393
TCGA-E2-A150-01	8	117627920	118107820	366	0.8711
TCGA-E2-A150-01	8	118110956	119112015	814	0.7399
TCGA-E2-A150-01	8	119116552	119229823	78	1.2155
TCGA-E2-A150-01	8	119242100	120470749	778	0.7233
TCGA-E2-A150-01	8	120472508	121100412	398	0.8486
TCGA-E2-A150-01	8	121101594	126902161	3916	0.7411
TCGA-E2-A150-01	8	126905826	129400192	1758	0.8422
TCGA-E2-A150-01	8	129400389	133346511	2856	0.7537
TCGA-E2-A150-01	8	133346556	140036672	5156	0.6392
TCGA-E2-A150-01	8	140037031	140465124	257	0.8884
TCGA-E2-A150-01	8	140466868	144182542	646	0.6276
TCGA-E2-A150-01	9	789794	4349212	2578	0.0479
TCGA-E2-A150-01	9	4353554	4635448	226	1.2714
TCGA-E2-A150-01	9	4635525	5024452	324	1.3636
TCGA-E2-A150-01	9	5024480	5037462	10	0.688
TCGA-E2-A150-01	9	5039341	7154294	636	1.4268
TCGA-E2-A150-01	9	7154923	8442594	994	1.2473
TCGA-E2-A150-01	9	8444468	8468567	31	1.5532
TCGA-E2-A150-01	9	8471288	9239154	535	1.2547
TCGA-E2-A150-01	9	9410073	10551203	589	2.4301
TCGA-E2-A150-01	9	10551617	10551709	4	1.0461
TCGA-E2-A150-01	9	10551725	11083944	331	2.4332
TCGA-E2-A150-01	9	11084015	12531726	102	1.8783
TCGA-E2-A150-01	9	12532907	13715774	775	2.5946
TCGA-E2-A150-01	9	13717301	15250109	1293	2.1135
TCGA-E2-A150-01	9	15252038	15253143	3	2.8928
TCGA-E2-A150-01	9	15259793	15272310	11	0.6382
TCGA-E2-A150-01	9	15272464	31972673	10966	-0.0096
TCGA-E2-A150-01	9	31972987	33468684	1067	0.0714
TCGA-E2-A150-01	9	33470361	37528407	2241	0.0126
TCGA-E2-A150-01	9	37528459	38747067	890	0.0754
TCGA-E2-A150-01	9	38747691	79801657	8004	0.1925
TCGA-E2-A150-01	9	79802208	81106273	1014	0.2468
TCGA-E2-A150-01	9	81106600	84068068	1891	0.2026
TCGA-E2-A150-01	9	84075123	100611062	10706	-0.3957
TCGA-E2-A150-01	9	100611762	100621917	10	-1.5663
TCGA-E2-A150-01	9	100622560	138044505	23258	-0.405
TCGA-E2-A150-01	10	366509	369300	2	0.1049
TCGA-E2-A150-01	10	373781	2506746	1197	0.6679
TCGA-E2-A150-01	10	2506965	2506971	2	-1.2766
TCGA-E2-A150-01	10	2507244	11699324	6898	0.658
TCGA-E2-A150-01	10	11700645	11740767	37	0.2547
TCGA-E2-A150-01	10	11750527	36972314	17316	0.6622
TCGA-E2-A150-01	10	36975853	38336283	744	0.5934
TCGA-E2-A150-01	10	38336692	38444579	23	0.7679
TCGA-E2-A150-01	10	38462431	38720397	42	0.3487
TCGA-E2-A150-01	10	38720560	51038085	3661	0.083
TCGA-E2-A150-01	10	51038127	57534309	3797	0.0459
TCGA-E2-A150-01	10	57534618	60432393	2137	0.0791
TCGA-E2-A150-01	10	60432914	66282493	3749	0.2356
TCGA-E2-A150-01	10	66283505	67769173	466	0.0533
TCGA-E2-A150-01	10	67769227	79105263	7146	0.2247
TCGA-E2-A150-01	10	79109641	79283986	154	-0.4484
TCGA-E2-A150-01	10	79284428	79400961	74	-0.1819
TCGA-E2-A150-01	10	79401453	93645450	8638	-0.454
TCGA-E2-A150-01	10	93645904	93646882	2	-2.3999
TCGA-E2-A150-01	10	93647888	133411599	25215	-0.4525
TCGA-E2-A150-01	11	456012	17383105	10441	-0.2703
TCGA-E2-A150-01	11	17383786	17383800	2	-1.8243
TCGA-E2-A150-01	11	17384070	22221089	3645	-0.2687
TCGA-E2-A150-01	11	22222799	25040881	1878	-0.3439
TCGA-E2-A150-01	11	25041691	27093800	1311	-0.2781
TCGA-E2-A150-01	11	27093842	28104870	641	0.0732
TCGA-E2-A150-01	11	28111659	37646530	5810	-0.2377
TCGA-E2-A150-01	11	37650304	40758094	1856	-0.2927
TCGA-E2-A150-01	11	40761213	45806781	3530	0.0114
TCGA-E2-A150-01	11	45809127	46638067	370	0.4039
TCGA-E2-A150-01	11	46638660	61197838	4036	-0.0565
TCGA-E2-A150-01	11	61197989	62719610	717	0.1355
TCGA-E2-A150-01	11	62722747	67529387	1535	-0.0555
TCGA-E2-A150-01	11	68003122	68416451	187	0.47
TCGA-E2-A150-01	11	68432454	68727713	130	-0.0843
TCGA-E2-A150-01	11	68731558	68760430	14	-0.209
TCGA-E2-A150-01	11	68762106	69620462	532	1.2188
TCGA-E2-A150-01	11	69620859	70685406	582	1.5793
TCGA-E2-A150-01	11	70688406	71535063	491	-0.0061
TCGA-E2-A150-01	11	71535488	72228182	243	0.2534
TCGA-E2-A150-01	11	72230168	72310676	33	0.5755
TCGA-E2-A150-01	11	72311356	72568506	129	0.7598
TCGA-E2-A150-01	11	72572340	73107274	230	1.4884
TCGA-E2-A150-01	11	73115530	73537647	202	1.1897
TCGA-E2-A150-01	11	73538374	80856382	4499	-0.0569
TCGA-E2-A150-01	11	80859485	81717828	586	0.1081
TCGA-E2-A150-01	11	81718113	85085952	1889	-0.015
TCGA-E2-A150-01	11	85087453	87464381	1509	0.0621
TCGA-E2-A150-01	11	87465018	87711551	160	0.195
TCGA-E2-A150-01	11	87712251	89492920	1108	0.0219
TCGA-E2-A150-01	11	89495429	91258298	859	-0.0377
TCGA-E2-A150-01	11	91263844	91285580	21	-0.1287
TCGA-E2-A150-01	11	91286844	92007567	478	-0.2965
TCGA-E2-A150-01	11	92013563	94966392	1685	-0.2132
TCGA-E2-A150-01	11	94966821	95065245	58	0.1097
TCGA-E2-A150-01	11	95065425	95094573	23	-0.0691
TCGA-E2-A150-01	11	95096350	96013834	661	0.1634
TCGA-E2-A150-01	11	96014174	99885058	2531	-0.0248
TCGA-E2-A150-01	11	99891190	100804050	666	0.2461
TCGA-E2-A150-01	11	100806402	112391912	7033	-0.3547
TCGA-E2-A150-01	11	112398305	112399712	2	-1.6977
TCGA-E2-A150-01	11	112400506	113396325	735	-0.3405
TCGA-E2-A150-01	11	113396640	118421087	3599	-0.2881
TCGA-E2-A150-01	11	118422510	119570792	710	-0.0458
TCGA-E2-A150-01	11	119570985	122899355	2402	-0.2802
TCGA-E2-A150-01	11	122900626	122900820	2	-1.9626
TCGA-E2-A150-01	11	122902916	123115618	157	-0.254
TCGA-E2-A150-01	11	123120728	123355993	197	-0.0785
TCGA-E2-A150-01	11	123359146	124950393	1126	-0.2749
TCGA-E2-A150-01	11	124950629	125024672	39	-0.4468
TCGA-E2-A150-01	11	125041949	126173569	787	-0.334
TCGA-E2-A150-01	11	126175342	134272740	5520	-0.4396
TCGA-E2-A150-01	12	780472	18313508	10076	0.4561
TCGA-E2-A150-01	12	18313958	18388608	35	0.0899
TCGA-E2-A150-01	12	18389439	25830896	4746	0.4456
TCGA-E2-A150-01	12	25831301	27700145	1248	0.3067
TCGA-E2-A150-01	12	27701395	29789364	1337	0.4567
TCGA-E2-A150-01	12	29790341	33368172	2288	0.3319
TCGA-E2-A150-01	12	33368216	60445583	11866	-0.2624
TCGA-E2-A150-01	12	60446010	60446618	2	-2.5148
TCGA-E2-A150-01	12	60446762	83996588	14486	-0.2692
TCGA-E2-A150-01	12	84000423	87905194	2059	0.3322
TCGA-E2-A150-01	12	87913226	96514194	5531	-0.2662
TCGA-E2-A150-01	12	96518820	96518921	2	-1.8224
TCGA-E2-A150-01	12	96519015	105319981	5689	-0.2598
TCGA-E2-A150-01	12	105321949	105322056	2	-1.9061
TCGA-E2-A150-01	12	105322058	132605822	14994	-0.2622
TCGA-E2-A150-01	13	18874255	109113254	54100	-0.2986
TCGA-E2-A150-01	13	109118265	114226675	2906	-0.2346
TCGA-E2-A150-01	14	20033191	26945019	3388	-0.2735
TCGA-E2-A150-01	14	26948474	26948488	2	-1.7176
TCGA-E2-A150-01	14	26948645	75813190	28033	-0.2767
TCGA-E2-A150-01	14	75813749	75864257	23	0.3019
TCGA-E2-A150-01	14	75864524	80483064	3201	-0.2708
TCGA-E2-A150-01	14	80489612	102100314	13881	0.057
TCGA-E2-A150-01	14	102102074	102170852	18	-0.623
TCGA-E2-A150-01	14	102174101	105533894	1258	0.0515
TCGA-E2-A150-01	15	23437561	47819263	12341	-0.4047
TCGA-E2-A150-01	15	47821105	47821383	2	-2.5699
TCGA-E2-A150-01	15	47821746	91611917	26405	-0.4035
TCGA-E2-A150-01	15	91615019	101344124	6041	-0.0346
TCGA-E2-A150-01	16	603333	6229305	2544	0.0322
TCGA-E2-A150-01	16	6375599	6488985	125	0.4549
TCGA-E2-A150-01	16	6497043	31841585	11378	0.0254
TCGA-E2-A150-01	16	46470502	47775597	499	-0.6548
TCGA-E2-A150-01	16	47781513	53726149	4125	-0.0854
TCGA-E2-A150-01	16	53726620	53778922	47	0.3656
TCGA-E2-A150-01	16	53782363	54890543	912	1.4297
TCGA-E2-A150-01	16	54891814	55443036	437	1.5806
TCGA-E2-A150-01	16	55445775	55530885	71	1.4366
TCGA-E2-A150-01	16	55531153	55647029	90	1.8967
TCGA-E2-A150-01	16	55647780	56112627	325	1.4495
TCGA-E2-A150-01	16	56115802	56534588	224	0.2825
TCGA-E2-A150-01	16	56535016	57887939	800	0.1404
TCGA-E2-A150-01	16	57890496	73441768	8750	-0.0974
TCGA-E2-A150-01	16	73443067	89317317	10908	0.5191
TCGA-E2-A150-01	17	1074619	1420622	93	-0.2977
TCGA-E2-A150-01	17	1421157	3103863	724	-0.1968
TCGA-E2-A150-01	17	3103892	8362458	2675	-0.2774
TCGA-E2-A150-01	17	8365091	16568376	4428	-0.3103
TCGA-E2-A150-01	17	16569915	54770580	14309	-0.2574
TCGA-E2-A150-01	17	54770912	54905366	134	0.0711
TCGA-E2-A150-01	17	54906004	82959812	14922	-0.2666
TCGA-E2-A150-01	18	326691	28090636	12530	0.3315
TCGA-E2-A150-01	18	28093911	28433886	184	0.0656
TCGA-E2-A150-01	18	28435375	29440877	519	-0.3031
TCGA-E2-A150-01	18	29441527	29443949	2	-1.5787
TCGA-E2-A150-01	18	29444555	31014861	954	-0.3056
TCGA-E2-A150-01	18	31015065	39862801	5436	-0.2461
TCGA-E2-A150-01	18	39862913	40507755	432	-0.3047
TCGA-E2-A150-01	18	40510620	40539247	19	-0.7491
TCGA-E2-A150-01	18	40543307	40565663	16	-0.3749
TCGA-E2-A150-01	18	40568248	51368380	6948	-0.2857
TCGA-E2-A150-01	18	51368455	56598932	3290	-0.3308
TCGA-E2-A150-01	18	56603167	57576579	691	0.0458
TCGA-E2-A150-01	18	57579348	79349796	11955	-0.3082
TCGA-E2-A150-01	19	283868	3499309	791	-0.5186
TCGA-E2-A150-01	19	3501286	8484576	1747	-0.361
TCGA-E2-A150-01	19	8487343	15312000	3195	0.3492
TCGA-E2-A150-01	19	15315627	15345298	22	-0.1611
TCGA-E2-A150-01	19	15350152	15872926	261	0.3082
TCGA-E2-A150-01	19	15873161	16794716	466	0.4411
TCGA-E2-A150-01	19	16795455	32358620	6003	0.3604
TCGA-E2-A150-01	19	32363179	34379860	1265	0.6968
TCGA-E2-A150-01	19	34381477	38697083	2233	1.2507
TCGA-E2-A150-01	19	38697968	48927291	4314	0.0022
TCGA-E2-A150-01	19	48930852	58318572	3844	-0.0323
TCGA-E2-A150-01	19	58318895	58370362	26	-0.549
TCGA-E2-A150-01	20	472817	14711021	9070	-0.2735
TCGA-E2-A150-01	20	15182862	15981044	717	0.8574
TCGA-E2-A150-01	20	15985274	16098008	121	0.5759
TCGA-E2-A150-01	20	16098122	17962849	1640	0.6353
TCGA-E2-A150-01	20	17964600	20651720	2116	0.5793
TCGA-E2-A150-01	20	20652806	20658473	6	0.4556
TCGA-E2-A150-01	20	20665471	22168172	911	0.0577
TCGA-E2-A150-01	20	22173474	22354794	140	0.5755
TCGA-E2-A150-01	20	22358129	22508397	136	0.0728
TCGA-E2-A150-01	20	22510653	25298218	1790	0.5816
TCGA-E2-A150-01	20	25300590	26217295	316	0.3813
TCGA-E2-A150-01	20	31247668	31368432	60	0.0977
TCGA-E2-A150-01	20	31371894	32873276	716	0.3906
TCGA-E2-A150-01	20	32874526	41136294	4722	0.0928
TCGA-E2-A150-01	20	41141251	44080394	2011	0.3337
TCGA-E2-A150-01	20	44080691	44083393	3	1.3037
TCGA-E2-A150-01	20	44083654	48537021	3016	0.3452
TCGA-E2-A150-01	20	48542050	52788089	2617	0.312
TCGA-E2-A150-01	20	52788594	62567713	7112	0.35
TCGA-E2-A150-01	20	62569333	63588502	349	0.4856
TCGA-E2-A150-01	21	13974127	15576344	1110	0.2117
TCGA-E2-A150-01	21	15581792	15781618	2	1.2799
TCGA-E2-A150-01	21	15782283	18931909	1969	0.228
TCGA-E2-A150-01	21	18936687	19009855	71	0.4027
TCGA-E2-A150-01	21	19010291	19022435	9	0.1292
TCGA-E2-A150-01	21	19023425	19203281	112	0.003
TCGA-E2-A150-01	21	19203775	21773866	1785	0.179
TCGA-E2-A150-01	21	21775620	21815858	45	1.2952
TCGA-E2-A150-01	21	21819214	22993657	490	-0.0115
TCGA-E2-A150-01	21	22993856	23275732	42	0.3357
TCGA-E2-A150-01	21	23276849	46262057	14969	0.0484
TCGA-E2-A150-01	22	16934932	48940621	17093	-0.1652
TCGA-E2-A150-01	X	3236359	31644834	12967	0.016
TCGA-E2-A150-01	X	31646233	31944851	191	-0.1199
TCGA-E2-A150-01	X	31953006	80990674	17542	0.0179
TCGA-E2-A150-01	X	81000556	97446909	6365	-0.0202
TCGA-E2-A150-01	X	97447276	119040395	10294	0.0074
TCGA-E2-A150-01	X	119053639	119080118	20	-1.0478
TCGA-E2-A150-01	X	119084808	139651095	9743	0.0037
TCGA-E2-A150-01	X	140422569	140710702	194	0.6049
TCGA-E2-A150-01	X	140711624	155677414	6651	-0.0094
TCGA-A2-A0T0-01	1	3301765	3490227	108	0.1738
TCGA-A2-A0T0-01	1	3503571	3524818	3	-0.2555
TCGA-A2-A0T0-01	1	3530249	3906704	207	0.1516
TCGA-A2-A0T0-01	1	3937137	31458109	14820	-0.4396
TCGA-A2-A0T0-01	1	31470508	31514697	9	-0.0538
TCGA-A2-A0T0-01	1	31515799	37012462	2918	0.1655
TCGA-A2-A0T0-01	1	37013720	37043035	18	-0.2168
TCGA-A2-A0T0-01	1	37046966	37312158	183	0.1988
