logFC	AveExpr	t	P.Value	adj.P.Val	B
SCAMP5	0.238527672446941	3.75432267609995	1.44730951273534	0.150602596542175	0.36886048134356	-5.27806325543765
BNIP1	0.145035431099986	3.78060793716116	1.44723471928115	0.150623497969668	0.36886048134356	-5.27816677894891
RAD54B	-0.138228578798958	1.43013403174294	-1.44713872113432	0.150650328444907	0.36886048134356	-5.27829964486896
SIX1	0.410108880103274	2.90059048251657	1.44712515869704	0.150654119301515	0.36886048134356	-5.27831841523219
ABCD2	0.160360102869194	0.846573317548275	1.44710451008477	0.150659890966723	0.36886048134356	-5.27834699251055
REPS2	0.225053219868871	2.40346955260413	1.44705652730832	0.15067330369096	0.36886048134356	-5.27841339822628
UGT1A10	0.144083566428109	0.1114448849553	1.44705282784998	0.150674337846461	0.36886048134356	-5.278418518
CCDC88C	0.231997962813792	3.74789337818994	1.44668251216675	0.150777884532599	0.369016745100128	-5.27893094349944
PTPN11	-0.232063648855135	6.01899075818428	-1.44666529973112	0.150782698764498	0.369016745100128	-5.27895475819309
CBWD1	-0.190018876161	2.08081929993336	-1.44657596951383	0.150807685885278	0.369016745100128	-5.27907834885977
IMPA2	-0.335232944860344	5.38082432535857	-1.44654909279933	0.150815204367157	0.369016745100128	-5.27911553205273
DPY30	-0.156449587809496	5.78923198671758	-1.44624135521505	0.150901311398697	0.369141504758536	-5.27954123113604
EIF4E2	0.138365969995506	5.00327332827591	1.4462291635526	0.150904723489046	0.369141504758536	-5.27955809429339
MAP3K8	0.283873084138409	3.54839301174694	1.44597925575601	0.150974678514561	0.369235119737256	-5.27990372944516
WDR83OS	0.135539443533133	6.77679766967816	1.44595477181896	0.150981533486843	0.369235119737256	-5.27993758888046
CHRNG	-0.0715407952573105	0.169046178006777	-1.44551049127508	0.151105964178636	0.369492263862536	-5.28055189949111
DPF1	0.146701143077427	0.671211379334859	1.44542554985462	0.151129762935777	0.36950330325538	-5.28066932805699
XKR8	0.130834026264638	3.72203976495331	1.44529153990447	0.151167315523516	0.369547962840788	-5.28085457866218
CHRNB4	-0.117971532622617	0.360806404866977	-1.44504187659503	0.151237295986125	0.369649010887452	-5.28119966029914
DYDC1	-0.0649195006787699	0.151167029397642	-1.44500642981626	0.151247233722542	0.369649010887452	-5.28124864976237
PTGES3L	-0.174358797991419	1.20579968035707	-1.44476799914369	0.151314092424181	0.369765249960431	-5.28157814445958
KRTAP12-4	-0.0153499128370213	0.00978047543597818	-1.44469619747083	0.151334230908452	0.369767304059787	-5.2816773591557
SLC30A5	0.165049010699167	4.90083205335981	1.4444525649911	0.151402578846012	0.369887136716619	-5.2820139722529
KCNA7	-0.0492822589346789	0.10863992561846	-1.44395686260979	0.151541715296221	0.37017985808145	-5.28269868731654
HMGB3	-0.247195399918447	6.41648846411685	-1.44383457821044	0.151576053921469	0.370216541642991	-5.28286756432063
HSPD1	-0.206498772294399	8.41862801556769	-1.44365871287765	0.151625449113251	0.370289986038619	-5.28311041345113
MRPL39	-0.182849415174244	6.10638249444607	-1.44343401037749	0.151688579248746	0.370378014561417	-5.28342065948899
SPATA3	-0.108001012205466	0.216014048727392	-1.4433261154566	0.151718899519685	0.370378014561417	-5.28356961315477
KLK6	-0.821571858402303	4.83544736409099	-1.44332403511678	0.151719484175803	0.370378014561417	-5.28357248504975
OBP2A	0.371104920127842	1.31351121660056	1.44321350379552	0.151750550261652	0.370406661600447	-5.28372506706018
A4GNT	0.0476684303869436	0.142076621537371	1.44291471885695	0.151834551740871	0.370564494447436	-5.28413746587627
WDR3	-0.232288196026023	4.51931253881085	-1.44215679580551	0.15204779793381	0.37103767908937	-5.28518322289145
KRTAP3-2	0.025126433788553	0.0379608112270348	1.44184729262863	0.15213494492747	0.371109601336948	-5.28561011303892
P2RX6	0.0901189224666435	0.202031192189129	1.44178005484312	0.152153882204948	0.371109601336948	-5.28570284081075
DUOXA2	0.0792423740604784	0.21830524612223	1.44177546304687	0.152155175533979	0.371109601336948	-5.28570917321484
LRRC7	0.0866784894427828	0.254471136933316	1.44175812756836	0.152160058335276	0.371109601336948	-5.28573307986181
SETD2	0.193357845919659	4.81086672800227	1.44166805449585	0.15218543073257	0.371109601336948	-5.2858572914869
CTNNBIP1	0.193484772608141	5.73779235167983	1.44163948593631	0.152193478800988	0.371109601336948	-5.28589668624275
UTP23	-0.228249322630128	4.31393674544848	-1.44150665107319	0.152230904113714	0.371153626889283	-5.28607984966384
RPRML	-0.276257168686335	0.516247409985954	-1.44134477777794	0.152276520402644	0.371217609088429	-5.28630303166083
NBPF1	0.211704558796626	2.27789690117968	1.4411762070843	0.152324035241859	0.37128277827449	-5.28653542202521
THAP9	-0.164918839841497	2.49820073530973	-1.44110607437846	0.15234380684035	0.37128277827449	-5.28663209877175
ATP6AP1	0.164483627429452	7.0992751436665	1.44104373030908	0.15236138435219	0.37128277827449	-5.2867180352136
AMZ2	-0.190442641772938	5.75717519396292	-1.4402708218069	0.152579430901612	0.371766845817115	-5.28778313222389
OR9A4	0.0339663693808769	0.0554012085904551	1.44006272046123	0.15263817983187	0.37185504645551	-5.28806980974603
MTRNR2L6	-0.0856150298144687	0.250728310264694	-1.44000512131806	0.152654443683474	0.37185504645551	-5.28814915048095
POLL	0.178362890436112	3.62300085909479	1.43989709286357	0.152684950496901	0.371882081666597	-5.28829794753107
SCGB2B2	0.164173352969603	0.640308325718184	1.43979465661835	0.152713882434597	0.371905274698694	-5.28843903201797
VPS4A	0.127108875526904	5.11295476058809	1.43954829806918	0.152783480878659	0.372027484701486	-5.28877829980094
RTBDN	0.19446261199021	0.443861591530854	1.43936979957043	0.152833923543436	0.372103025287899	-5.28902408055492
PANO1	0.151875598461379	1.17060938954318	1.43910603797726	0.152908484580845	0.372237259948364	-5.28938720931451
SUDS3	-0.168521943221907	5.29537342894334	-1.43899757724123	0.152939152771939	0.372246076438366	-5.28953651198705
ARRB2	0.174132196502326	5.12008557887283	1.43891946605947	0.152961242306944	0.372246076438366	-5.28964402997929
CYLD	0.213264234711277	3.93521413782678	1.43888712810406	0.152970388073467	0.372246076438366	-5.28968854068225
UBXN8	0.192980548283386	2.81523577367965	1.43862072198343	0.153045748650609	0.37238217014531	-5.29005519153529
CA6	-0.531073652968209	1.45490625141349	-1.43795982983015	0.153232824431466	0.372790013830791	-5.29096448563044
UGGT2	0.206259701553467	3.17596613508671	1.43782510437634	0.153270982180378	0.372835507116697	-5.29114979944659
IL4I1	0.40069750075713	4.31213956650944	1.43770004045045	0.153306410087793	0.372874349288169	-5.29132180894837
SNX18	0.219060077487491	4.34664291831918	1.43747816737688	0.153369277464736	0.372979911854526	-5.29162693166481
GHSR	0.018100899112843	0.0285036009512639	1.43714857081414	0.153462704795732	0.373159757181601	-5.29208011343344
BTBD7	0.200824015538111	3.46202974830612	1.43692898171945	0.153524973786106	0.373260798946841	-5.29238198391921
PANX1	0.183543370563594	5.03203194693424	1.43686465406675	0.153543218897709	0.373260798946841	-5.29247040713227
COX20	-0.151041075738698	2.80318829124308	-1.43643357714135	0.153665527420293	0.373490433835846	-5.29306285657213
MRPL41	0.257877257574055	5.75695971377785	1.43639433540495	0.153676665119869	0.373490433835846	-5.29311677985188
RC3H2	0.247082464419695	4.23502238525799	1.43559663202482	0.1539032063805	0.373993574820136	-5.29421262125523
KCNN4	-0.417847834391979	5.85674896725978	-1.4355123887148	0.153927145804759	0.374004316607277	-5.29432831591021
TIAL1	0.155312557376578	5.09607266565251	1.43521727232446	0.154011031664583	0.374160691989992	-5.294733559319
ANAPC15	0.152960861600202	3.71293707422284	1.43487384732058	0.154108693413204	0.374316866831881	-5.29520503743333
TFR2	-0.282476368700834	1.7353376592001	-1.43485383240247	0.154114386641444	0.374316866831881	-5.2952325119777
MRPL9	-0.18176714690274	7.02397131958506	-1.43471879607932	0.154152801854187	0.374362716898361	-5.29541786714421
FASTK	0.21591649571968	5.71494984195709	1.43435344343589	0.154256774557587	0.374567742655927	-5.29591927765566
RNF44	0.190988775633256	5.05639956916579	1.4340495198254	0.154343306817943	0.374730372774786	-5.29633628920095
LPIN3	0.272625447595678	3.31163775496552	1.43378053833292	0.154419921633207	0.374868886154046	-5.29670528593543
DMGDH	0.15180193420858	0.814747058483075	1.4336411011702	0.154459649466481	0.374908507117693	-5.29689654371639
ARPC4	0.142582453608942	6.93983812604431	1.43358591454948	0.154475375173226	0.374908507117693	-5.29697223502212
ZNF771	0.14791564190207	1.64204385798003	1.43347609329555	0.154506672962402	0.374936975764004	-5.29712285220873
TMEM59L	0.243063459422635	1.0048652610925	1.43316599919799	0.154595072554389	0.375103986984254	-5.29754807877585
GPALPP1	0.159554523816644	2.74428417660214	1.43255038332926	0.154770683663029	0.375443260277961	-5.29839199950139
NDUFA7	-0.150797049171898	2.77011237366085	-1.43252398761517	0.154778216758611	0.375443260277961	-5.2984281764204
PTCD2	0.122772814891819	1.77909561020405	1.43243472093668	0.15480369474403	0.375443260277961	-5.29855051703476
TSPAN13	0.28586413468556	7.05709396567116	1.4324011509241	0.154813276940461	0.375443260277961	-5.29859652307526
PXDN	0.395949323548781	5.86946295976248	1.43216806003293	0.154879822800781	0.375557110185493	-5.29891593397579
PPP5D1	0.0575790003351	0.400551314493018	1.43207195491756	0.154907266565133	0.375562163608401	-5.29904761490421
SUPT3H	0.164064301869267	2.72668691080145	1.43202349035654	0.154921107518439	0.375562163608401	-5.29911401665843
SPRY2	0.313208619922983	3.99482208299217	1.43152077823717	0.155064732796583	0.375862788755893	-5.29980265967381
ART5	0.215165968789388	0.863462818419604	1.43135668317011	0.155111637072044	0.375928924606304	-5.30002739582267
PRSS12	-0.477731254191371	2.2177968974334	-1.43102312593992	0.15520701338248	0.376082608051756	-5.30048414215902
XRCC3	0.17093988924927	2.6708033456283	1.43094155145691	0.155230345400709	0.376082608051756	-5.30059582807044
HHLA3	-0.203125740620246	4.61222537362185	-1.43092901703242	0.155233930748987	0.376082608051756	-5.30061298875902
TGM4	0.0424244725412268	0.072407026946482	1.43072323324137	0.155292802279489	0.376177671868178	-5.30089470350108
HSPB9	0.105727034574483	0.512433476292589	1.43055786358714	0.155340124403834	0.376244738174929	-5.3011210636591
MYH10	0.271093362228282	4.86675828528671	1.43036515531095	0.155395283735305	0.376330767397899	-5.30138481349623
SLCO5A1	-0.236271278795638	1.03853211033931	-1.43029250595708	0.15541608223695	0.376333571558472	-5.30148423602397
DEFB1	0.667727311197173	4.40010278857172	1.42986449885019	0.155538658206701	0.376582793770356	-5.30206987615566
P4HB	0.210777584056261	9.41656707443034	1.42969632829944	0.155586840528305	0.376651857405288	-5.30229993695159
PRKACG	0.0102795989332932	0.0102629127789593	1.42931179862944	0.155697054751728	0.376824266169983	-5.30282588359626
EGFR	0.454451681932936	4.41108162160736	1.42931062465339	0.155697391329667	0.376824266169983	-5.30282748911228
STX7	0.16137198542617	3.67001555591462	1.42898637425349	0.155790375068974	0.377001689403461	-5.30327088158896
MAP3K1	0.254640661099321	4.23864627027309	1.42877329374903	0.155851502397513	0.377064101345973	-5.30356220332467
HIST1H4C	-0.232008529072435	0.87799569982013	-1.42872126431488	0.1558664311083	0.377064101345973	-5.30363333114107
ATP6V1H	0.160774186522196	5.20700227235765	1.42869069762867	0.155875202064686	0.377064101345973	-5.30367511674113
VPS36	0.181119649347467	4.54567981215898	1.42850106554426	0.155929624516144	0.377148136247644	-5.30393433039457
B3GAT3	0.217111549038447	5.81024496884506	1.42842736663788	0.155950779284059	0.377151695299994	-5.30403506264832
CACNG5	0.0523616853213739	0.100666663696277	1.42811928912555	0.156039234725992	0.377296846966635	-5.30445609126394
MAP3K15	-0.0647513956706185	0.234563342747791	-1.42808117525149	0.156050180690495	0.377296846966635	-5.30450817282831
CCDC9B	0.345497295219084	3.44218189212859	1.42796029117346	0.156084901424644	0.377333181453143	-5.30467334875265
TUBB2B	0.603045388831478	3.00873472864018	1.42735105862148	0.156259977666697	0.377708771549335	-5.30550559876705
ISL2	0.216671361804625	0.654583612253064	1.42709374666164	0.156333967191441	0.377839952744097	-5.30585700036591
PRDM12	-0.0519506099278659	0.231333385080889	-1.4268471375449	0.156404904406399	0.377963724723296	-5.30619372822063
CRYBG3	0.29924634973269	2.33357431543645	1.42661108924807	0.1564728269692	0.378080181280812	-5.30651598350303
UBE2V2	-0.178886698104535	5.30442901137308	-1.42624012037343	0.156579618546432	0.378290514559095	-5.30702232982423
DOHH	0.257186203665924	4.08597092601951	1.42613116303496	0.156610994960383	0.378318617553695	-5.30717102480265
ZNF875	0.212320267644337	3.99676439457918	1.42597517231648	0.156655923973942	0.378379447783272	-5.30738388757799
CRISPLD1	-0.536289357816544	4.67699398683922	-1.42583837138801	0.156695334026211	0.378420340726758	-5.30757054577432
ADTRP	0.302009207008334	1.53791582804442	1.42574290263963	0.156722841484205	0.378420340726758	-5.30770079800807
ZNF391	-0.24861561407255	2.56094044438621	-1.42571076234626	0.156732102917778	0.378420340726758	-5.30774464654114
AFM	0.0104626189594197	0.0078788105079588	1.4256091689144	0.15676138048845	0.378443342766686	-5.30788324271635
PLA2G4D	-0.115074800846415	0.276649165343633	-1.4255219487324	0.156786519275379	0.378456348681724	-5.30800222297344
CFAP157	0.151044403033166	1.47240819443901	1.42531369171996	0.156846556083941	0.378553578677968	-5.30828628566419
RUNDC1	0.19102030115299	4.07087611873913	1.42521577964667	0.156874788504536	0.378574033064914	-5.30841982397676
PCDHGA3	0.0981259365358873	0.385562010653572	1.42501333170582	0.156933175663926	0.378636023272546	-5.30869590650457
TTC5	0.150780988702677	2.54506517406967	1.42498968102272	0.156939997747015	0.378636023272546	-5.30872815697578
XKR9	-0.297502984020879	1.37753145684545	-1.42457383241228	0.157059987271216	0.378845465815784	-5.30929513094266
ZNHIT2	0.248544966214172	4.6039391379204	1.42449830267911	0.157081788283764	0.378845465815784	-5.3093980921615
LOXL3	0.234136379679968	2.86095421308639	1.42448328181254	0.157086124205752	0.378845465815784	-5.30941856779833
HEPACAM	0.096156305963121	0.185356642550724	1.42438749495245	0.157113776194695	0.378864468369815	-5.30954913439878
DEPDC1B	-0.270948494033887	3.25280991570623	-1.42426159796665	0.157150126136366	0.378904437762541	-5.30972073110194
DCAF15	0.170596263815727	5.10934286997593	1.42378094576454	0.157288963134106	0.379191472397158	-5.31037572229888
CEP104	0.165785293951994	4.05627815379872	1.42348487154779	0.157374531423354	0.379325589539404	-5.310779080613
IFNA4	-0.0173961028755888	0.0166419806798185	-1.42345146475294	0.157384188551655	0.379325589539404	-5.31082458746805
EPB42	0.0319450726706602	0.1052266880023	1.42326955612206	0.157436782097314	0.37936676966175	-5.31107236600121
STAT6	0.219687576730331	5.69528671841084	1.42325541135771	0.157440872206578	0.37936676966175	-5.31109163136778
ADGRA1	0.0361776882558742	0.0319424441388512	1.42303256865118	0.157505320318698	0.379464827133176	-5.31139512190519
TPM2	0.364932238552324	6.49039976026532	1.42297775838417	0.157521175043958	0.379464827133176	-5.31146976125316
RAB6B	0.271981254236702	3.11013625946197	1.42287427056458	0.157551113852531	0.379489238532791	-5.31161068101044
LINGO3	0.159846098367179	0.688108369625528	1.42264415568776	0.157617701262129	0.379501772032397	-5.31192399392945
TPPP2	-0.106994464290672	0.331233593808937	-1.42264394993181	0.15761776081056	0.379501772032397	-5.31192427405463
MARCH7	0.193547441284066	5.37657577771045	1.42262885232989	0.157622130298986	0.379501772032397	-5.31194482848581
FBXW12	0.0695280030068126	0.249515831949029	1.42258251678411	0.157635541130726	0.379501772032397	-5.312007910092
CANT1	0.247560394505431	6.16987100641578	1.42242423119769	0.157681360113337	0.379564389589403	-5.31222338650695
MEGF10	-0.315505882594066	1.27394980249333	-1.4222868068402	0.157721148681018	0.37957541873339	-5.3124104455036
CTDP1	0.176223986142158	3.69071871525754	1.42227156718746	0.157725561502805	0.37957541873339	-5.31243118830953
DUSP23	0.271863998248357	7.20931597459964	1.42215643641651	0.157758902043073	0.379607977150236	-5.31258788674899
CD47	-0.212205154378462	5.92970033880226	-1.42182490003728	0.157854941370307	0.379791377648977	-5.31303905522461
INSIG1	0.227416975203784	5.63374215730114	1.42169426689417	0.157892795451825	0.379834758776199	-5.31321679840183
LCE3D	0.229769558690572	0.16470008024214	1.42137485826817	0.157985381098872	0.380009777458634	-5.31365132861853
C1QBP	-0.179765532679539	7.10990609758118	-1.42126993816406	0.158015802943069	0.380035245411339	-5.31379404361352
ATP2B3	-0.0887314237623865	0.155105305014382	-1.42071060101467	0.158178060021752	0.380377736957429	-5.31455469695994
NSF	0.171192808134708	4.84829528670967	1.42056087433973	0.158221515643987	0.380434491310633	-5.31475826420316
